,cc,NZ,N,Z,A,el,o,mass,mass_err,binding,binding_err,B,beta,beta_err,u,atomic_mass,atomic_mass_err,umass,umass_err,precision
650,0,21,45,24,69,Cr,x,-8580.0,500.0,7924.0,7.0,B-,16190.0,640.0,68,990789.0,537.0,68.990789,0.0005369999999999999,7.783647756224383e-06
651,,19,44,25,69,Mn,x,-24770.0,400.0,8147.0,6.0,B-,14259.0,565.0,68,973408.0,429.0,68.973408,0.00042899999999999997,6.219788356695379e-06
652,,17,43,26,69,Fe,x,-39030.0,400.0,8342.0,6.0,B-,11250.0,424.0,68,958100.0,429.0,68.9581,0.00042899999999999997,6.221169086735278e-06
653,,15,42,27,69,Co,x,-50279.157,140.506,8493.865,2.036,B-,9699.492,140.556,68,946023.102,150.839,68.946023102,0.000150839,2.187783909984859e-06
654,,13,41,28,69,Ni,x,-59978.648,3.726,8623.099,0.054,B-,5757.564,3.979,68,935610.268,4.0,68.935610268,4e-06,5.802516267643466e-08
655,,11,40,29,69,Cu,x,-65736.213,1.397,8695.204,0.02,B-,2681.632,1.61,68,929429.268,1.5,68.929429268,1.5e-06,2.176138720325027e-08
656,,9,39,30,69,Zn,-n,-68417.845,0.8,8722.729,0.012,B-,909.964,1.426,68,926550.418,0.858,68.926550418,8.58e-07,1.2448033374609958e-08
657,,7,38,31,69,Ga,,-69327.809,1.197,8724.579,0.017,B-,-2227.146,0.55,68,925573.531,1.285,68.925573531,1.2849999999999998e-06,1.8643297896129332e-08
658,,5,37,32,69,Ge,,-67100.663,1.318,8680.963,0.019,B-,-3988.492,31.982,68,927964.471,1.414,68.927964471,1.414e-06,2.0514170276926006e-08
659,,3,36,33,69,As,,-63112.171,31.999,8611.821,0.464,B-,-6677.465,32.021,68,932246.294,34.352,68.932246294,3.435199999999999e-05,4.983444156670412e-07
660,,1,35,34,69,Se,,-56434.706,1.49,8503.707,0.022,B-,-10175.236,42.029,68,939414.847,1.599,68.939414847,1.5989999999999999e-06,2.3194278680037025e-08
661,,-1,34,35,69,Br,-p,-46259.47,42.003,8344.902,0.609,B-,-13825.0,403.0,68,950338.413,45.092,68.950338413,4.5091999999999994e-05,6.539779359733829e-07
662,,-3,33,36,69,Kr,x,-32435.0,401.0,8133.0,6.0,B-,,,68,965180.0,430.0,68.96518,0.00043,6.235030489299092e-06
663,0,22,46,24,70,Cr,x,-4480.0,600.0,7867.0,9.0,B-,15020.0,781.0,69,995191.0,644.0,69.995191,0.0006439999999999999,9.20063208342413e-06
664,,20,45,25,70,Mn,x,-19500.0,500.0,8070.0,7.0,B-,17010.0,640.0,69,979066.0,537.0,69.979066,0.0005369999999999999,7.673723453239572e-06
665,,18,44,26,70,Fe,x,-36510.0,400.0,8302.0,6.0,B-,10120.0,500.0,69,960805.0,429.0,69.960805,0.00042899999999999997,6.1320049133225385e-06
666,,16,43,27,70,Co,x,-46630.0,300.0,8436.0,4.0,B-,12584.0,300.0,69,949941.0,322.0,69.949941,0.00032199999999999997,4.60329194559292e-06
667,,14,42,28,70,Ni,x,-59213.86,2.144,8604.291,0.031,B-,3762.513,2.401,69,936431.303,2.301,69.936431303,2.301e-06,3.290130704597871e-08
668,,12,41,29,70,Cu,x,-62976.373,1.082,8646.865,0.015,B-,6588.362,2.202,69,932392.079,1.161,69.932392079,1.161e-06,1.6601748710218033e-08
669,,10,40,30,70,Zn,,-69564.735,1.918,8729.808,0.027,B-,-654.595,1.574,69,925319.181,2.058,69.925319181,2.0579999999999996e-06,2.9431399443067485e-08
670,,8,39,31,70,Ga,,-68910.14,1.201,8709.28,0.017,B-,1651.736,1.462,69,926021.917,1.289,69.926021917,1.2889999999999999e-06,1.8433767067859267e-08
671,,6,38,32,70,Ge,,-70561.876,0.838,8721.7,0.012,B-,-6220.0,50.0,69,924248.706,0.9,69.924248706,9e-07,1.2871071433088898e-08
672,,4,37,33,70,As,-,-64341.876,50.007,8621.666,0.714,B-,-2411.985,50.032,69,930926.151,53.684,69.930926151,5.3683999999999996e-05,7.67671800657717e-07
673,,2,36,34,70,Se,x,-61929.891,1.584,8576.033,0.023,B-,-10504.272,14.988,69,933515.523,1.7,69.933515523,1.6999999999999998e-06,2.4308802257208098e-08
674,,0,35,35,70,Br,x,-51425.619,14.904,8414.796,0.213,B-,-10325.0,201.0,69,944792.323,16.0,69.944792323,1.6e-05,2.2875184082487736e-07
675,,-2,34,36,70,Kr,x,-41100.0,200.0,8256.0,3.0,B-,,,69,955877.0,215.0,69.955877,0.000215,3.0733658017038365e-06
676,0,21,46,25,71,Mn,x,-15570.0,500.0,8015.0,7.0,B-,15860.0,640.0,70,983285.0,537.0,70.983285,0.0005369999999999999,7.565161291140583e-06
677,,19,45,26,71,Fe,x,-31430.0,400.0,8227.0,6.0,B-,12940.0,613.0,70,966259.0,429.0,70.966259,0.00042899999999999997,6.045126318409993e-06
678,,17,44,27,71,Co,x,-44369.926,465.03,8398.734,6.55,B-,11036.302,465.035,70,952366.923,499.23,70.952366923,0.00049923,7.036128908028988e-06
679,,15,43,28,71,Ni,x,-55406.228,2.237,8543.156,0.032,B-,7304.899,2.688,70,940518.964,2.401,70.940518964,2.4009999999999995e-06,3.3845255646049454e-08
680,,13,42,29,71,Cu,x,-62711.127,1.49,8635.022,0.021,B-,4617.651,3.044,70,932676.832,1.6,70.932676832,1.6e-06,2.2556599743014194e-08
681,,11,41,30,71,Zn,,-67328.777,2.654,8689.041,0.037,B-,2810.358,2.775,70,927719.58,2.849,70.92771958,2.849e-06,4.0167652602824595e-08
682,,9,40,31,71,Ga,,-70139.135,0.812,8717.604,0.011,B-,-232.638,0.223,70,924702.536,0.871,70.924702536,8.71e-07,1.2280629581180088e-08
683,,7,39,32,71,Ge,,-69906.497,0.834,8703.309,0.012,B-,-2013.4,4.082,70,924952.284,0.894,70.924952284,8.939999999999999e-07,1.260487277341007e-08
684,,5,38,33,71,As,-,-67893.097,4.167,8663.932,0.059,B-,-4746.59,5.017,70,927113.758,4.473,70.927113758,4.472999999999999e-06,6.306474016779629e-08
685,,3,37,34,71,Se,x,-63146.507,2.794,8586.06,0.039,B-,-6644.089,6.082,70,932209.432,3.0,70.932209432,3e-06,4.2293903207343144e-08
686,,1,36,35,71,Br,,-56502.418,5.402,8481.462,0.076,B-,-10175.212,128.845,70,939342.156,5.799,70.939342156,5.799e-06,8.174589478497899e-08
687,,-1,35,36,71,Kr,,-46327.205,128.769,8327.13,1.814,B-,-14267.0,420.0,70,950265.696,138.238,70.950265696,0.000138238,1.948378891099678e-06
688,,-3,34,37,71,Rb,x,-32060.0,400.0,8115.0,6.0,B-,,,70,965582.0,429.0,70.965582,0.00042899999999999997,6.045183987922483e-06
689,0,22,47,25,72,Mn,x,-9900.0,600.0,7937.0,8.0,B-,18530.0,781.0,71,989372.0,644.0,71.989372,0.0006439999999999999,8.94576493874679e-06
690,,20,46,26,72,Fe,x,-28430.0,500.0,8184.0,7.0,B-,11769.0,640.0,71,969479.0,537.0,71.969479,0.0005369999999999999,7.4614962823337914e-06
691,,18,45,27,72,Co,x,-40200.0,400.0,8336.0,6.0,B-,14027.0,400.0,71,956844.0,429.0,71.956844,0.00042899999999999997,5.96190683404625e-06
692,,16,44,28,72,Ni,x,-54226.06,2.237,8520.211,0.031,B-,5556.938,2.637,71,941785.926,2.401,71.941785926,2.4009999999999995e-06,3.337420622932118e-08
693,,14,43,29,72,Cu,x,-59782.999,1.397,8586.525,0.019,B-,8362.487,2.558,71,935820.307,1.5,71.935820307,1.5e-06,2.0851920414592626e-08
694,,12,42,30,72,Zn,x,-68145.486,2.142,8691.805,0.03,B-,442.807,2.294,71,926842.807,2.3,71.926842807,2.2999999999999996e-06,3.197693531706303e-08
695,,10,41,31,72,Ga,,-68588.293,0.819,8687.089,0.011,B-,3997.607,0.822,71,926367.434,0.878,71.926367434,8.78e-07,1.2206928158935e-08
696,,8,40,32,72,Ge,,-72585.9,0.076,8731.745,0.001,B-,-4356.102,4.082,71,922075.826,0.081,71.922075826,8.1e-08,1.1262188843931881e-09
697,,6,39,33,72,As,-,-68229.798,4.083,8660.378,0.057,B-,-361.618,4.528,71,926752.295,4.383,71.926752295,4.383e-06,6.093699298452386e-08
698,,4,38,34,72,Se,x,-67868.18,1.956,8644.489,0.027,B-,-8806.437,2.208,71,927140.507,2.1,71.927140507,2.1e-06,2.9196211405006795e-08
699,,2,37,35,72,Br,x,-59061.743,1.025,8511.312,0.014,B-,-5121.168,8.076,71,936594.607,1.1,71.936594607,1.1e-06,1.529124371273701e-08
700,,0,36,36,72,Kr,x,-53940.575,8.011,8429.319,0.111,B-,-15611.0,500.0,71,942092.407,8.6,71.942092407,8.599999999999999e-06,1.1954058760686275e-07
701,,-2,35,37,72,Rb,x,-38330.0,500.0,8202.0,7.0,B-,,,71,958851.0,537.0,71.958851,0.0005369999999999999,7.4625983119157915e-06
702,0,21,47,26,73,Fe,x,-22900.0,500.0,8106.0,7.0,B-,14518.0,640.0,72,975416.0,537.0,72.975416,0.0005369999999999999,7.358642532438595e-06
703,,19,46,27,73,Co,x,-37418.0,400.0,8295.0,5.0,B-,12690.0,400.0,72,959830.0,429.0,72.95983,0.00042899999999999997,5.879947911062841e-06
704,,17,45,28,73,Ni,x,-50108.152,2.423,8457.652,0.033,B-,8879.285,3.104,72,946206.683,2.601,72.946206683,2.6009999999999997e-06,3.565641200923692e-08
705,,15,44,29,73,Cu,,-58987.437,1.942,8568.569,0.027,B-,6605.966,2.691,72,936674.378,2.084,72.936674378,2.084e-06,2.8572731314832195e-08
706,,13,43,30,73,Zn,x,-65593.402,1.863,8648.345,0.026,B-,4105.932,2.506,72,929582.582,2.0,72.929582582,2e-06,2.742371379613006e-08
707,,11,42,31,73,Ga,x,-69699.335,1.677,8693.873,0.023,B-,1598.188,1.678,72,925174.682,1.8,72.925174682,1.8e-06,2.4682834259213516e-08
708,,9,41,32,73,Ge,,-71297.523,0.057,8705.049,0.001,B-,-344.776,3.853,72,923458.956,0.061,72.923458956,6.099999999999999e-08,8.364935080329321e-10
709,,7,40,33,73,As,,-70952.747,3.853,8689.609,0.053,B-,-2725.36,7.399,72,923829.089,4.136,72.923829089,4.136e-06,5.671671457284851e-08
710,,5,39,34,73,Se,,-68227.387,7.424,8641.558,0.102,B-,-4579.912,10.388,72,926754.883,7.969,72.926754883,7.969e-06,1.0927402450287361e-07
711,,3,38,35,73,Br,x,-63647.475,7.266,8568.103,0.1,B-,-7095.725,9.801,72,931671.621,7.8,72.931671621,7.8e-06,1.0694942028113423e-07
712,,1,37,36,73,Kr,x,-56551.751,6.578,8460.184,0.09,B-,-10470.0,200.0,72,939289.195,7.061,72.939289195,7.061e-06,9.680653702454825e-08
713,,-1,36,37,73,Rb,-p,-46082.0,200.0,8306.0,3.0,B-,-14131.0,448.0,72,950529.0,215.0,72.950529,0.000215,2.947202754348772e-06
714,,-3,35,38,73,Sr,x,-31950.0,401.0,8102.0,5.0,B-,,,72,965700.0,430.0,72.9657,0.00043,5.8931799461938965e-06
715,0,22,48,26,74,Fe,x,-19590.0,600.0,8061.0,8.0,B-,13230.0,781.0,73,978969.0,644.0,73.978969,0.0006439999999999999,8.705176737458992e-06
716,,20,47,27,74,Co,x,-32820.0,500.0,8229.0,7.0,B-,15636.0,537.0,73,964766.0,537.0,73.964766,0.0005369999999999999,7.260213599540083e-06
717,,18,46,28,74,Ni,x,-48456.0,196.0,8430.0,3.0,B-,7550.0,196.0,73,947980.0,210.0,73.94798,0.00020999999999999998,2.8398341645032085e-06
718,,16,45,29,74,Cu,x,-56006.205,6.148,8521.562,0.083,B-,9750.507,6.642,73,939874.862,6.6,73.939874862,6.5999999999999995e-06,8.92617144986804e-08
719,,14,44,30,74,Zn,x,-65756.712,2.515,8642.754,0.034,B-,2292.905,3.91,73,929407.262,2.7,73.929407262,2.7e-06,3.6521326221802543e-08
720,,12,43,31,74,Ga,x,-68049.617,2.994,8663.167,0.04,B-,5372.824,2.994,73,926945.726,3.214,73.926945726,3.2139999999999996e-06,4.347535216607279e-08
721,,10,42,32,74,Ge,,-73422.442,0.013,8725.2,0.0,B-,-2562.387,1.693,73,921177.762,0.013,73.921177762,1.2999999999999999e-08,1.758629988533921e-10
722,,8,41,33,74,As,,-70860.054,1.693,8680.001,0.023,B-,1353.147,1.693,73,923928.598,1.817,73.923928598,1.817e-06,2.4579321397823527e-08
723,,6,40,34,74,Se,,-72213.201,0.015,8687.715,0.0,B-,-6925.049,5.835,73,922475.935,0.015,73.922475935,1.5e-08,2.0291528131700422e-10
724,,4,39,35,74,Br,,-65288.153,5.835,8583.561,0.079,B-,-2956.317,6.173,73,929910.281,6.264,73.929910281,6.264e-06,8.472890033534707e-08
725,,2,38,36,74,Kr,,-62331.836,2.013,8533.038,0.027,B-,-10415.827,3.424,73,933084.017,2.161,73.933084017,2.1609999999999997e-06,2.9229133732648085e-08
726,,0,37,37,74,Rb,,-51916.009,3.027,8381.712,0.041,B-,-11089.0,100.0,73,944265.868,3.249,73.944265868,3.249e-06,4.393849829816259e-08
727,,-2,36,38,74,Sr,x,-40827.0,100.0,8221.0,1.0,B-,,,73,956170.0,107.0,73.95617,0.000107,1.446802883383496e-06
728,0,23,49,26,75,Fe,x,-13640.0,600.0,7982.0,8.0,B-,16010.0,781.0,74,985357.0,644.0,74.985357,0.0006439999999999999,8.588343454842791e-06
729,,21,48,27,75,Co,x,-29649.0,500.0,8185.0,7.0,B-,14380.0,583.0,74,968170.0,537.0,74.96817,0.0005369999999999999,7.1630399941735264e-06
730,,19,47,28,75,Ni,x,-44030.0,300.0,8366.0,4.0,B-,10441.0,300.0,74,952732.0,322.0,74.952732,0.00032199999999999997,4.296040870131324e-06
731,,17,46,29,75,Cu,x,-54471.341,2.33,8495.094,0.031,B-,8087.567,3.042,74,941522.606,2.501,74.941522606,2.501e-06,3.3372687303790696e-08
732,,15,45,30,75,Zn,x,-62558.908,1.956,8592.497,0.026,B-,5905.672,3.113,74,932840.246,2.1,74.932840246,2.1e-06,2.802509544688052e-08
733,,13,44,31,75,Ga,x,-68464.58,2.422,8660.808,0.032,B-,3392.384,2.422,74,926500.246,2.6,74.926500246,2.6e-06,3.4700673212596805e-08
734,,11,43,32,75,Ge,-n,-71856.965,0.052,8695.609,0.001,B-,1177.231,0.885,74,922858.371,0.055,74.922858371,5.4999999999999996e-08,7.340883836499297e-10
735,,9,42,33,75,As,,-73034.195,0.884,8700.874,0.012,B-,-864.714,0.882,74,921594.562,0.948,74.921594562,9.479999999999999e-07,1.2653227758193264e-08
736,,7,41,34,75,Se,,-72169.481,0.073,8678.913,0.001,B-,-3062.472,4.285,74,922522.871,0.078,74.922522871,7.8e-08,1.041075460503362e-09
737,,5,40,35,75,Br,x,-69107.009,4.285,8627.649,0.057,B-,-4783.385,9.167,74,925810.57,4.6,74.92581057,4.599999999999999e-06,6.139406387472332e-08
738,,3,39,36,75,Kr,x,-64323.624,8.104,8553.439,0.108,B-,-7104.929,8.189,74,930945.746,8.7,74.930945746,8.7e-06,1.1610690234033815e-07
739,,1,38,37,75,Rb,x,-57218.694,1.18,8448.275,0.016,B-,-10600.0,220.0,74,938573.201,1.266,74.938573201,1.266e-06,1.689383645728534e-08
740,,-1,37,38,75,Sr,-,-46618.694,220.003,8296.511,2.933,B-,-14799.0,372.0,74,949952.77,236.183,74.94995277,0.00023618299999999997,3.1512094573932307e-06
741,,-3,36,39,75,Y,x,-31820.0,300.0,8089.0,4.0,B-,,,74,965840.0,322.0,74.96584,0.00032199999999999997,4.295289694612906e-06
742,0,22,49,27,76,Co,x,-24510.0,600.0,8116.0,8.0,B-,17120.0,721.0,75,973687.0,644.0,75.973687,0.0006439999999999999,8.476619016791957e-06
743,,20,48,28,76,Ni,x,-41630.0,400.0,8331.0,5.0,B-,9346.0,400.0,75,955308.0,429.0,75.955308,0.00042899999999999997,5.648058197591667e-06
744,,18,47,29,76,Cu,x,-50975.985,6.707,8443.527,0.088,B-,11327.031,6.863,75,945275.025,7.2,75.945275025,7.2e-06,9.48051079890075e-08
745,,16,46,30,76,Zn,,-62303.016,1.456,8582.273,0.019,B-,3993.624,2.438,75,933114.957,1.562,75.933114957,1.562e-06,2.0570735190891902e-08
746,,14,45,31,76,Ga,x,-66296.64,1.956,8624.526,0.026,B-,6916.249,1.956,75,928827.625,2.1,75.928827625,2.1e-06,2.765747958563979e-08
747,,12,44,32,76,Ge,,-73212.889,0.018,8705.236,0.0,B-,-921.512,0.886,75,921402.726,0.019,75.921402726,1.8999999999999998e-08,2.5025881132058257e-10
748,,10,43,33,76,As,-n,-72291.377,0.886,8682.816,0.012,B-,2960.573,0.886,75,922392.01,0.951,75.92239201,9.509999999999999e-07,1.2525948864660908e-08
749,,8,42,34,76,Se,,-75251.95,0.016,8711.477,0.0,B-,-4962.881,9.322,75,919213.704,0.017,75.919213704,1.7e-08,2.2392223484137997e-10
750,,6,41,35,76,Br,-,-70289.068,9.322,8635.882,0.123,B-,-1275.355,10.149,75,924541.577,10.007,75.924541577,1.0007e-05,1.3180191532472081e-07
751,,4,40,36,76,Kr,,-69013.714,4.013,8608.807,0.053,B-,-8534.633,4.121,75,925910.726,4.308,75.925910726,4.307999999999999e-06,5.6739523554042425e-08
752,,2,39,37,76,Rb,x,-60479.081,0.938,8486.215,0.012,B-,-6231.442,34.478,75,935073.032,1.006,75.935073032,1.006e-06,1.3248160037668743e-08
753,,0,38,38,76,Sr,x,-54247.639,34.465,8393.929,0.453,B-,-15768.0,302.0,75,941762.761,37.0,75.941762761,3.7e-05,4.872154484541594e-07
754,,-2,37,39,76,Y,x,-38480.0,300.0,8176.0,4.0,B-,,,75,958690.0,322.0,75.95869,0.00032199999999999997,4.239146304392558e-06
755,0,23,50,27,77,Co,x,-21015.0,600.0,8070.0,8.0,B-,15785.0,781.0,76,977440.0,644.0,76.97744,0.0006439999999999999,8.366087518628833e-06
756,,21,49,28,77,Ni,x,-36800.0,500.0,8265.0,6.0,B-,11824.0,522.0,76,960494.0,537.0,76.960494,0.0005369999999999999,6.977605938963957e-06
757,,19,48,29,77,Cu,x,-48624.0,149.0,8408.0,2.0,B-,10165.0,149.0,76,947800.0,160.0,76.9478,0.00015999999999999999,2.0793317027907228e-06
758,,17,47,30,77,Zn,,-58789.195,1.973,8530.003,0.026,B-,7203.149,3.124,76,936887.199,2.117,76.936887199,2.117e-06,2.7516059943058315e-08
759,,15,46,31,77,Ga,x,-65992.344,2.422,8613.39,0.031,B-,5220.518,2.422,76,929154.3,2.6,76.9291543,2.6e-06,3.379732981154065e-08
760,,13,45,32,77,Ge,-n,-71212.862,0.053,8671.028,0.001,B-,2703.456,1.694,76,923549.844,0.056,76.923549844,5.6e-08,7.279955243039005e-10
761,,11,44,33,77,As,,-73916.318,1.693,8695.978,0.022,B-,683.17,1.693,76,920647.564,1.817,76.920647564,1.817e-06,2.3621746014140196e-08
762,,9,43,34,77,Se,,-74599.488,0.062,8694.69,0.001,B-,-1364.68,2.81,76,919914.15,0.067,76.91991415,6.7e-08,8.710358135520619e-10
763,,7,42,35,77,Br,-,-73234.809,2.811,8666.806,0.037,B-,-3065.366,3.424,76,921379.194,3.017,76.921379194,3.0169999999999997e-06,3.922186564532284e-08
764,,5,41,36,77,Kr,x,-70169.443,1.956,8616.836,0.025,B-,-5338.951,2.351,76,924670.0,2.1,76.92467,2.1e-06,2.7299434628708833e-08
765,,3,40,37,77,Rb,x,-64830.492,1.304,8537.339,0.017,B-,-7027.055,8.024,76,930401.6,1.4,76.9304016,1.4e-06,1.8198267146443703e-08
766,,1,39,38,77,Sr,x,-57803.436,7.918,8435.918,0.103,B-,-11365.0,203.0,76,937945.455,8.5,76.937945455,8.5e-06,1.104786454815269e-07
767,,-1,38,39,77,Y,-p,-46439.0,203.0,8278.0,3.0,B-,-14399.0,448.0,76,950146.0,218.0,76.950146,0.00021799999999999999,2.8330030718850093e-06
768,,-3,37,40,77,Zr,x,-32040.0,400.0,8081.0,5.0,B-,,,76,965604.0,429.0,76.965604,0.00042899999999999997,5.573918448038165e-06
769,0,22,50,28,78,Ni,x,-33890.0,600.0,8225.0,8.0,B-,10608.0,783.0,77,963618.0,644.0,77.963618,0.0006439999999999999,8.26026313966086e-06
770,,20,49,29,78,Cu,x,-44497.469,503.007,8350.925,6.449,B-,12985.766,503.011,77,952230.0,540.0,77.95223,0.00054,6.9273194621885735e-06
771,,18,48,30,78,Zn,,-57483.235,1.944,8507.379,0.025,B-,6222.716,2.719,77,938289.205,2.086,77.938289205,2.0859999999999996e-06,2.6764765063205618e-08
772,,16,47,31,78,Ga,,-63705.95,1.903,8577.127,0.024,B-,8156.099,4.015,77,931608.845,2.043,77.931608845,2.043e-06,2.6215293515412608e-08
773,,14,46,32,78,Ge,-nn,-71862.05,3.536,8671.663,0.045,B-,954.89,10.4,77,922852.912,3.795,77.922852912,3.7949999999999997e-06,4.87020156241684e-08
774,,12,45,33,78,As,+pn,-72816.94,9.781,8673.875,0.125,B-,4209.004,9.782,77,921827.795,10.5,77.921827795,1.05e-05,1.347504325440599e-07
775,,10,44,34,78,Se,,-77025.944,0.179,8717.806,0.002,B-,-3573.784,3.575,77,917309.243,0.191,77.917309243,1.91e-07,2.4513166824630716e-09
776,,8,43,35,78,Br,-,-73452.16,3.58,8661.959,0.046,B-,726.116,3.584,77,921145.859,3.842,77.921145859,3.842e-06,4.930625644227796e-08
777,,6,42,36,78,Kr,,-74178.275,0.307,8661.238,0.004,B-,-7242.857,3.252,77,920366.341,0.329,77.920366341,3.29e-07,4.22225940982117e-09
778,,4,41,37,78,Rb,x,-66935.419,3.237,8558.35,0.042,B-,-3761.477,8.125,77,928141.868,3.475,77.928141868,3.4749999999999998e-06,4.45923631271254e-08
779,,2,40,38,78,Sr,x,-63173.941,7.452,8500.096,0.096,B-,-11001.0,298.0,77,932179.98,8.0,77.93217998,8e-06,1.0265335836945748e-07
780,,0,39,39,78,Y,x,-52173.0,298.0,8349.0,4.0,B-,-11323.0,499.0,77,943990.0,320.0,77.94399,0.00031999999999999997,4.105512176115182e-06
781,,-2,38,40,78,Zr,x,-40850.0,400.0,8194.0,5.0,B-,,,77,956146.0,429.0,77.956146,0.00042899999999999997,5.5030940087777035e-06
782,0,23,51,28,79,Ni,x,-27570.0,600.0,8143.0,8.0,B-,14170.0,671.0,78,970402.0,644.0,78.970402,0.0006439999999999999,8.154954054811571e-06
783,,21,50,29,79,Cu,x,-41740.0,300.0,8312.0,4.0,B-,11692.0,300.0,78,955190.0,322.0,78.95519,0.00032199999999999997,4.0782626195947345e-06
784,,19,49,30,79,Zn,,-53432.295,2.225,8450.582,0.028,B-,9115.384,2.901,78,942638.068,2.388,78.942638068,2.388e-06,3.0249812502376885e-08
785,,17,48,31,79,Ga,,-62547.679,1.868,8556.063,0.024,B-,6978.913,37.147,78,932852.301,2.005,78.932852301,2.005e-06,2.54013372322363e-08
786,,15,47,32,79,Ge,,-69526.592,37.181,8634.501,0.471,B-,4109.457,37.456,78,925360.129,39.915,78.925360129,3.9915e-05,5.057309834856718e-07
787,,13,46,33,79,As,,-73636.049,5.328,8676.616,0.067,B-,2281.41,5.331,78,920948.445,5.719,78.920948445,5.719e-06,7.246491727080004e-08
788,,11,45,34,79,Se,-n,-75917.459,0.223,8695.592,0.003,B-,150.576,1.038,78,918499.251,0.238,78.918499251,2.38e-07,3.0157694616447513e-09
789,,9,44,35,79,Br,+n,-76068.035,1.021,8687.594,0.013,B-,-1625.778,3.333,78,918337.601,1.095,78.918337601,1.0949999999999999e-06,1.387510220420716e-08
790,,7,43,36,79,Kr,-,-74442.257,3.486,8657.112,0.044,B-,-3639.271,4.092,78,920082.945,3.742,78.920082945,3.742e-06,4.741505406941637e-08
791,,5,42,37,79,Rb,x,-70802.985,2.142,8601.142,0.027,B-,-5326.096,8.653,78,923989.864,2.3,78.923989864,2.2999999999999996e-06,2.9141963095926933e-08
792,,3,41,38,79,Sr,x,-65476.889,8.383,8523.82,0.106,B-,-7659.056,79.62,78,929707.664,9.0,78.929707664,9e-06,1.1402550783936221e-07
793,,1,40,39,79,Y,x,-57817.833,79.177,8416.967,1.002,B-,-11048.0,310.0,78,937930.0,85.0,78.93793,8.499999999999999e-05,1.0767954011461917e-06
794,,-1,39,40,79,Zr,x,-46770.0,300.0,8267.0,4.0,B-,-15120.0,583.0,78,949790.0,322.0,78.94979,0.00032199999999999997,4.078541564201754e-06
795,,-3,38,41,79,Nb,x,-31650.0,500.0,8066.0,6.0,B-,,,78,966022.0,537.0,78.966022,0.0005369999999999999,6.800393212159022e-06
796,0,24,52,28,80,Ni,x,-22630.0,700.0,8080.0,9.0,B-,13570.0,806.0,79,975706.0,751.0,79.975706,0.0007509999999999999,9.390351615026693e-06
797,,22,51,29,80,Cu,x,-36200.0,400.0,8240.0,5.0,B-,15449.0,400.0,79,961138.0,429.0,79.961138,0.00042899999999999997,5.365106234481055e-06
798,,20,50,30,80,Zn,,-51648.612,2.585,8423.545,0.032,B-,7575.055,3.877,79,944552.93,2.774,79.94455293,2.774e-06,3.469904950783743e-08
799,,18,49,31,80,Ga,x,-59223.667,2.891,8508.454,0.036,B-,10311.639,3.541,79,936420.774,3.103,79.936420774,3.103e-06,3.8818350508499094e-08
800,,16,48,32,80,Ge,x,-69535.306,2.054,8627.57,0.026,B-,2679.187,3.915,79,925350.774,2.205,79.925350774,2.205e-06,2.7588243012344645e-08
801,,14,47,33,80,As,x,-72214.493,3.333,8651.28,0.042,B-,5544.964,3.445,79,922474.548,3.577,79.922474548,3.577e-06,4.475587148958605e-08
802,,12,46,34,80,Se,,-77759.457,0.963,8710.813,0.012,B-,-1870.464,0.31,79,916521.785,1.034,79.916521785,1.034e-06,1.2938501037141952e-08
803,,10,45,35,80,Br,-,-75888.993,1.012,8677.653,0.013,B-,2004.353,1.154,79,918529.81,1.086,79.91852981,1.086e-06,1.3588838565747887e-08
804,,8,44,36,80,Kr,,-77893.346,0.691,8692.928,0.009,B-,-5717.879,1.987,79,916378.048,0.742,79.916378048,7.42e-07,9.284705064515487e-09
805,,6,43,37,80,Rb,x,-72175.467,1.863,8611.675,0.023,B-,-1864.009,3.933,79,922516.444,2.0,79.922516444,2e-06,2.5024237085945077e-08
806,,4,42,38,80,Sr,x,-70311.459,3.464,8578.596,0.043,B-,-9163.307,7.139,79,924517.54,3.718,79.92451754,3.718e-06,4.65188920050627e-08
807,,2,41,39,80,Y,x,-61148.152,6.242,8454.275,0.078,B-,-6788.0,300.0,79,934354.755,6.701,79.934354755,6.700999999999999e-06,8.383128906886989e-08
808,,0,40,40,80,Zr,x,-54360.0,300.0,8360.0,4.0,B-,-15940.0,500.0,79,941642.0,322.0,79.941642,0.00032199999999999997,4.027938280277004e-06
809,,-2,39,41,80,Nb,x,-38420.0,400.0,8151.0,5.0,B-,,,79,958754.0,429.0,79.958754,0.00042899999999999997,5.365266197119579e-06
810,0,23,52,29,81,Cu,x,-31420.0,500.0,8179.0,6.0,B-,14779.0,500.0,80,966269.0,537.0,80.966269,0.0005369999999999999,6.632391570371113e-06
811,,21,51,30,81,Zn,x,-46199.663,5.03,8351.925,0.062,B-,11428.292,5.996,80,950402.619,5.4,80.950402619,5.4e-06,6.67075125668684e-08
