Z	species	charge_state	el_name	isoelectric	ground_shells	groud_level	ionized_level	ie	ie_err	reference
97	BkVII	6	Berkelium	Pa	Rn5f5	6H°5/2	5f45I4	90.0	2.0	L8672c99
97	BkVIII	7	Berkelium	Th	Rn5f4	5I4	5f66p3	114	6	L582
97	BkIX	8	Berkelium	Ac	Hg5f66p3	°	5f66p2	130	6	L582
97	BkX	9	Berkelium	Ra	Hg5f66p2		5f56p2°	147	7	L582
97	BkXI	10	Berkelium	Fr	Hg5f56p2	°	5f46p2	171	9	L582
97	BkXII	11	Berkelium	Rn	Hg5f46p2		5f36p2°	195	10	L582
97	BkXIII	12	Berkelium	At	Hg5f36p2	°	5f26p2	218	11	L582
97	BkXIV	13	Berkelium	Po	Hg5f26p2		5f26p°	240	12	L582
97	BkXV	14	Berkelium	Bi	Hg5f26p	°	5f2	259	12	L582
97	BkXVI	15	Berkelium	Pb	Hg5f2		5f2F°5/2	279	14	L582
97	BkXVII	16	Berkelium	Tl	Hg5f	2F°5/2	6s21S0	303	15	L582
97	BkXVIII	17	Berkelium	Hg	Xe4f145d106s2	1S0	6s2S1/2	339	3	L8672c99
97	BkXIX	18	Berkelium	Au	Xe4f145d106s	2S1/2	5d101S0	361	3	L8672c99
97	BkXX	19	Berkelium	Pt	Xe4f145d10	1S0	5d92D5/2	497	4	L8672c99
97	BkXXI	20	Berkelium	Ir	Xe4f145d9	2D5/2	5d83F4	526	4	L8672c99
97	BkXXII	21	Berkelium	Os	Xe4f145d8	3F4	5d74F9/2	557	4	L8672c99
97	BkXXIII	22	Berkelium	Re	Xe4f145d7	4F9/2	5d65D4	590	4	L8672c99
97	BkXXIV	23	Berkelium	W	Xe4f145d6	5D4	5d56S5/2	621	4	L8672c99
97	BkXXV	24	Berkelium	Ta	Xe4f145d5	6S5/2	5d45D0	652	4	L8672c99
97	BkXXVI	25	Berkelium	Hf	Xe4f145d4	5D0	5d34F3/2	700	4	L8672c99
97	BkXXVII	26	Berkelium	Lu	Xe4f145d3	4F3/2	5d23F2	733	4	L8672c99
97	BkXXVIII	27	Berkelium	Yb	Xe4f145d2	3F2	5d2D3/2	768	4	L8672c99
97	BkXXIX	28	Berkelium	Tm	Xe4f145d	2D3/2	4f141S0	800	4	L8672c99
97	BkXXX	29	Berkelium	Er	Xe4f14	1S0	4f145p52P°3/2	960	50	L582
97	BkXXXI	30	Berkelium	Ho	Cd4f145p5	2P°3/2	4f145p43P2	1000	50	L582
97	BkXXXII	31	Berkelium	Dy	Cd4f145p4	3P2	4f145p32P°3/2	1040	50	L582
97	BkXXXIII	32	Berkelium	Tb	Cd4f145p3	2P°3/2	4f145p23P0	1080	50	L582
97	BkXXXIV	33	Berkelium	Gd	Cd4f145p2	3P0	4f145p2P°1/2	1200	60	L582
97	BkXXXV	34	Berkelium	Eu	Cd4f145p	2P°1/2	4f141S0	1240	60	L582
97	BkXXXVI	35	Berkelium	Sm	Cd4f14	1S0	4f145s2S1/2	1360	70	L582
97	BkXXXVII	36	Berkelium	Pm	Kr4d104f145s	2S1/2	4f141S0	1410	70	L582
97	BkXXXVIII	37	Berkelium	Nd	Kr4d104f14	1S0	4f132F°7/2	1550	80	L582
97	BkXXXIX	38	Berkelium	Pr	Kr4d104f13	2F°7/2	4f12	1630	80	L582
97	BkXL	39	Berkelium	Ce	Kr4d104f12		4f114I°15/2	1720	90	L582
97	BkXLI	40	Berkelium	La	Kr4d104f11	4I°15/2	4f105I8	1800	90	L582
97	BkXLII	41	Berkelium	Ba	Kr4d104f10	5I8	4f96H°15/2	1890	90	L582
97	BkXLIII	42	Berkelium	Cs	Kr4d104f9	6H°15/2	4f87F6	1970	100	L582
97	BkXLIV	43	Berkelium	Xe	Kr4d104f8	7F6	4f78S°7/2	2050	100	L582
97	BkXLV	44	Berkelium	I	Kr4d104f7	8S°7/2	4f67F0	2140	110	L582
97	BkXLVI	45	Berkelium	Te	Kr4d104f6	7F0	4f56H°5/2	2240	110	L582
97	BkXLVII	46	Berkelium	Sb	Kr4d104f5	6H°5/2	4f45I4	2320	120	L582
97	BkXLVIII	47	Berkelium	Sn	Kr4d104f4	5I4	4f34I°9/2	2410	120	L582
97	BkXLIX	48	Berkelium	In	Kr4d104f3	4I°9/2	4f23H4	2490	120	L582
97	BkL	49	Berkelium	Cd	Kr4d104f2	3H4	4f2F°5/2	2580	120	L582
97	BkLI	50	Berkelium	Ag	Kr4d104f	2F°5/2	4d101S0	2670	140	L582
97	BkLII	51	Berkelium	Pd	Kr4d10	1S0	4d92D5/2	3080	4	L8672c99
97	BkLIII	52	Berkelium	Rh	Kr4d9	2D5/2	4d83F4	3154	4	L8672c99
97	BkLIV	53	Berkelium	Ru	Kr4d8	3F4	4d74F9/2	3232	5	L8672c99
97	BkLV	54	Berkelium	Tc	Kr4d7	4F9/2	4d65D4	3315	5	L8672c99
97	BkLVI	55	Berkelium	Mo	Kr4d6	5D4	4d55/2	3393	5	L8672c99
97	BkLVII	56	Berkelium	Nb	Kr4d5	5/2	4d45D0	3469	5	L8672c99
97	BkLVIII	57	Berkelium	Zr	Kr4d4	5D0	4d34F3/2	3630	6	L8672c99
97	BkLIX	58	Berkelium	Y	Kr4d3	4F3/2	4d23F2	3709	6	L8672c99
97	BkLX	59	Berkelium	Sr	Kr4d2	3F2	4d2D3/2	3797	7	L8672c99
97	BkLXI	60	Berkelium	Rb	Kr4d	2D3/2	4p61S0	3877	10	L8672c99
97	BkLXII	61	Berkelium	Kr	Ar3d104s24p6	1S0	4p52P°3/2	4202	12	L8672c99
97	BkLXIII	62	Berkelium	Br	Ar3d104s24p5	2P°3/2	4p43P2	4281	15	L8672c99
97	BkLXIV	63	Berkelium	Se	Ar3d104s24p4	3P2	4p3°3/2	4365	19	L8672c99
97	BkLXV	64	Berkelium	As	Ar3d104s24p3	°3/2	4p23P0	4445	24	L8672c99
97	BkLXVI	65	Berkelium	Ge	Ar3d104s24p2	3P0	4p2P°1/2	4940	30	L8672c99
97	BkLXVII	66	Berkelium	Ga	Ar3d104s24p	2P°1/2	4s21S0	5040	40	L8672c99
97	BkLXVIII	67	Berkelium	Zn	Ar3d104s2	1S0	4s2S1/2	5270	40	L8672c99
97	BkLXIX	68	Berkelium	Cu	Ar3d104s	2S1/2	3d101S0	5360	50	L8672c99
97	BkLXX	69	Berkelium	Ni	Ar3d10	1S0	3d92D5/2	8500	50	L8672c99
97	BkLXXI	70	Berkelium	Co	Ar3d9	2D5/2	3d83F4	8670	60	L8672c99
97	BkLXXII	71	Berkelium	Fe	Ar3d8	3F4	3d74F9/2	8850	60	L8672c99
97	BkLXXIII	72	Berkelium	Mn	Ar3d7	4F9/2	3d64	9050	70	L8672c99
97	BkLXXIV	73	Berkelium	Cr	Ar3d6	4	3d55/2	9240	90	L8672c99
97	BkLXXV	74	Berkelium	V	Ar3d5	5/2	3d45D0	9420	90	L8672c99
97	BkLXXVI	75	Berkelium	Ti	Ar3d4	5D0	3d34F3/2	9880	100	L8672c99
97	BkLXXVII	76	Berkelium	Sc	Ar3d3	4F3/2	3d23F2	10070	110	L8672c99
97	BkLXXVIII	77	Berkelium	Ca	Ar3d2	3F2	3d2D3/2	10280	120	L8672c99
97	BkLXXIX	78	Berkelium	K	Ar3d	2D3/2	3p61S0	10480	120	L8672c99
97	BkLXXX	79	Berkelium	Ar	Ne3s23p6	1S0	3p52P°3/2	11020	140	L8672c99
97	BkLXXXI	80	Berkelium	Cl	Ne3s23p5	2P°3/2	3p43P2	11190	150	L8672c99
97	BkLXXXII	81	Berkelium	S	Ne3s23p4	3P2	3p32P°3/2	11380	160	L8672c99
97	BkLXXXIII	82	Berkelium	P	Ne3s23p3	2P°3/2	3p23P0	11550	170	L8672c99
97	BkLXXXIV	83	Berkelium	Si	Ne3s23p2	3P0	3p2P°1/2	13090	190	L8672c99
97	BkLXXXV	84	Berkelium	Al	Ne3s23p	2P°1/2	3s21S0	13300	200	L8672c99
97	BkLXXXVI	85	Berkelium	Mg	Ne3s2	1S0	3s2S1/2	13720	220	L8672c99
97	BkLXXXVII	86	Berkelium	Na	Ne3s	2S1/2	2p61S0	13910	240	L8672c99
97	BkLXXXVIII	87	Berkelium	Ne	1s22s22p6	1S0	2p52P°3/2	28380	250	L8672c99
97	BkLXXXIX	88	Berkelium	F	1s22s22p5	2P°3/2	2p43P2	28800	300	L8672c99
97	BkXC	89	Berkelium	O	1s22s22p4	3P2	2p21/22p3/20,3/2°3/2	29300	300	L8672c99
97	BkXCI	90	Berkelium	N	1s22s22p3	0,3/2°3/2	2p23P0	29800	300	L8672c99
97	BkXCII	91	Berkelium	C	1s22s22p2	3P0	2p2P°1/2	35500	300	L8672c99
97	BkXCIII	92	Berkelium	B	1s22s22p	2P°1/2	2s21S0	36200	400	L8672c99
97	BkXCIV	93	Berkelium	Be	1s22s2	1S0	2s2S1/2	37000	400	L8672c99
97	BkXCV	94	Berkelium	Li	1s22s	2S1/2	1s21S0	37457.6	0.9	L16264c99
97	BkXCVI	95	Berkelium	He	1s2	1S0	1s2S1/2	146904.7	1.4	L10054
97	BkXCVII	96	Berkelium	H	1s	2S1/2		149398	4	L7188
98	CfI	0	Californium	Cf	Rn5f107s2	5I8	5f107s6I17/2	6.28166	0.00025	L15992
98	CfII	1	Californium	Bk	Rn5f107s	6I17/2	5f105I8	12.0	0.4	L13741c99
98	CfIII	2	Californium	Cm	Rn5f10	5I8	5f96H°15/2	22.4	0.4	L13741c99
98	CfIV	3	Californium	Am	Rn5f9	6H°15/2	5f87F6	37.7	0.4	L13741c99
98	CfV	4	Californium	Pu	Rn5f8	7F6	5f78S°7/2	51.9	1.9	L8672c99
98	CfVI	5	Californium	Np	Rn5f7	8S°7/2	5f67F0	75.0	2.0	L8672c99
98	CfVII	6	Californium	U	Rn5f6	7F0	5f56H°5/2	91.0	2.0	L8672c99
98	CfVIII	7	Californium	Pa	Rn5f5	6H°5/2	5f45I4	112.9	2.1	L8672c99
98	CfIX	8	Californium	Th	Rn5f4	5I4	5f76p2	133	6	L582
98	CfX	9	Californium	Ac	Hg5f76p2	°	5f66p2	152	7	L582
98	CfXI	10	Californium	Ra	Hg5f66p2		5f56p2°	178	9	L582
98	CfXII	11	Californium	Fr	Hg5f56p2	°	5f46p2	201	10	L582
98	CfXIII	12	Californium	Rn	Hg5f46p2		5f36p2°	225	11	L582
98	CfXIV	13	Californium	At	Hg5f36p2	°	5f36p	247	12	L582
98	CfXV	14	Californium	Po	Hg5f36p		5f3°	265	14	L582
98	CfXVI	15	Californium	Bi	Hg5f3	°	5f2	286	15	L582
98	CfXVII	16	Californium	Pb	Hg5f2		5f2F°5/2	310	15	L582
98	CfXVIII	17	Californium	Tl	Hg5f	2F°5/2	6s21S0	334	16	L582
98	CfXIX	18	Californium	Hg	Xe4f145d106s2	1S0	6s2S1/2	368	3	L8672c99
98	CfXX	19	Californium	Au	Xe4f145d106s	2S1/2	5d101S0	390	4	L8672c99
98	CfXXI	20	Californium	Pt	Xe4f145d10	1S0	5d92D5/2	536	4	L8672c99
98	CfXXII	21	Californium	Ir	Xe4f145d9	2D5/2	5d83F4	566	4	L8672c99
98	CfXXIII	22	Californium	Os	Xe4f145d8	3F4	5d74F9/2	597	4	L8672c99
98	CfXXIV	23	Californium	Re	Xe4f145d7	4F9/2	5d65D4	630	4	L8672c99
98	CfXXV	24	Californium	W	Xe4f145d6	5D4	5d56S5/2	662	4	L8672c99
98	CfXXVI	25	Californium	Ta	Xe4f145d5	6S5/2	5d45D0	695	4	L8672c99
98	CfXXVII	26	Californium	Hf	Xe4f145d4	5D0	5d34F3/2	744	4	L8672c99
98	CfXXVIII	27	Californium	Lu	Xe4f145d3	4F3/2	5d23F2	778	4	L8672c99
98	CfXXIX	28	Californium	Yb	Xe4f145d2	3F2	5d2D3/2	814	4	L8672c99
98	CfXXX	29	Californium	Tm	Xe4f145d	2D3/2	4f141S0	847	4	L8672c99
98	CfXXXI	30	Californium	Er	Xe4f14	1S0	4f145p52P°3/2	1010	50	L582
98	CfXXXII	31	Californium	Ho	Cd4f145p5	2P°3/2	4f145p43P2	1050	50	L582
98	CfXXXIII	32	Californium	Dy	Cd4f145p4	3P2	4f145p32P°3/2	1090	50	L582
98	CfXXXIV	33	Californium	Tb	Cd4f145p3	2P°3/2	4f145p23P0	1120	60	L582
98	CfXXXV	34	Californium	Gd	Cd4f145p2	3P0	4f145p2P°1/2	1250	60	L582
98	CfXXXVI	35	Californium	Eu	Cd4f145p	2P°1/2	4f141S0	1300	60	L582
98	CfXXXVII	36	Californium	Sm	Cd4f14	1S0	4f145s2S1/2	1420	70	L582
98	CfXXXVIII	37	Californium	Pm	Kr4d104f145s	2S1/2	4f141S0	1470	70	L582
98	CfXXXIX	38	Californium	Nd	Kr4d104f14	1S0	4f132F°7/2	1620	80	L582
98	CfXL	39	Californium	Pr	Kr4d104f13	2F°7/2	4f12	1700	90	L582
98	CfXLI	40	Californium	Ce	Kr4d104f12		4f114I°15/2	1790	90	L582
98	CfXLII	41	Californium	La	Kr4d104f11	4I°15/2	4f105I8	1880	100	L582
98	CfXLIII	42	Californium	Ba	Kr4d104f10	5I8	4f96H°15/2	1960	100	L582
98	CfXLIV	43	Californium	Cs	Kr4d104f9	6H°15/2	4f87F6	2050	100	L582
98	CfXLV	44	Californium	Xe	Kr4d104f8	7F6	4f78S°7/2	2130	110	L582
98	CfXLVI	45	Californium	I	Kr4d104f7	8S°7/2	4f67F0	2220	110	L582
98	CfXLVII	46	Californium	Te	Kr4d104f6	7F0	4f56H°5/2	2320	120	L582
98	CfXLVIII	47	Californium	Sb	Kr4d104f5	6H°5/2	4f45I4	2410	120	L582
98	CfXLIX	48	Californium	Sn	Kr4d104f4	5I4	4f34I°9/2	2490	120	L582
98	CfL	49	Californium	In	Kr4d104f3	4I°9/2	4f23H4	2580	120	L582
98	CfLI	50	Californium	Cd	Kr4d104f2	3H4	4f2F°5/2	2670	140	L582
98	CfLII	51	Californium	Ag	Kr4d104f	2F°5/2	4d101S0	2750	140	L582
98	CfLIII	52	Californium	Pd	Kr4d10	1S0	4d92D5/2	3186	4	L8672c99
98	CfLIV	53	Californium	Rh	Kr4d9	2D5/2	4d83F4	3261	5	L8672c99
98	CfLV	54	Californium	Ru	Kr4d8	3F4	4d74F9/2	3340	5	L8672c99
98	CfLVI	55	Californium	Tc	Kr4d7	4F9/2	4d65D4	3424	5	L8672c99
98	CfLVII	56	Californium	Mo	Kr4d6	5D4	4d55/2	3503	5	L8672c99
98	CfLVIII	57	Californium	Nb	Kr4d5	5/2	4d45D0	3581	6	L8672c99
98	CfLIX	58	Californium	Zr	Kr4d4	5D0	4d34F3/2	3747	6	L8672c99
98	CfLX	59	Californium	Y	Kr4d3	4F3/2	4d23F2	3828	7	L8672c99
98	CfLXI	60	Californium	Sr	Kr4d2	3F2	4d2D3/2	3915	10	L8672c99
98	CfLXII	61	Californium	Rb	Kr4d	2D3/2	4p61S0	3998	12	L8672c99
98	CfLXIII	62	Californium	Kr	Ar3d104s24p6	1S0	4p52P°3/2	4329	15	L8672c99
98	CfLXIV	63	Californium	Br	Ar3d104s24p5	2P°3/2	4p43P2	4407	19	L8672c99
98	CfLXV	64	Californium	Se	Ar3d104s24p4	3P2	4p3°3/2	4494	24	L8672c99
98	CfLXVI	65	Californium	As	Ar3d104s24p3	°3/2	4p23P0	4570	30	L8672c99
98	CfLXVII	66	Californium	Ge	Ar3d104s24p2	3P0	4p2P°1/2	5100	40	L8672c99
98	CfLXVIII	67	Californium	Ga	Ar3d104s24p	2P°1/2	4s21S0	5190	40	L8672c99
98	CfLXIX	68	Californium	Zn	Ar3d104s2	1S0	4s2S1/2	5430	50	L8672c99
98	CfLXX	69	Californium	Cu	Ar3d104s	2S1/2	3d101S0	5520	50	L8672c99
98	CfLXXI	70	Californium	Ni	Ar3d10	1S0	3d92D5/2	8730	60	L8672c99
98	CfLXXII	71	Californium	Co	Ar3d9	2D5/2	3d83F4	8900	60	L8672c99
98	CfLXXIII	72	Californium	Fe	Ar3d8	3F4	3d74F9/2	9090	70	L8672c99
98	CfLXXIV	73	Californium	Mn	Ar3d7	4F9/2	3d64	9290	90	L8672c99
98	CfLXXV	74	Californium	Cr	Ar3d6	4	3d55/2	9480	90	L8672c99
98	CfLXXVI	75	Californium	V	Ar3d5	5/2	3d45D0	9660	100	L8672c99
98	CfLXXVII	76	Californium	Ti	Ar3d4	5D0	3d34F3/2	10140	110	L8672c99
98	CfLXXVIII	77	Californium	Sc	Ar3d3	4F3/2	3d23F2	10330	120	L8672c99
98	CfLXXIX	78	Californium	Ca	Ar3d2	3F2	3d2D3/2	10550	120	L8672c99
98	CfLXXX	79	Californium	K	Ar3d	2D3/2	3p61S0	10740	140	L8672c99
98	CfLXXXI	80	Californium	Ar	Ne3s23p6	1S0	3p52P°3/2	11300	150	L8672c99
98	CfLXXXII	81	Californium	Cl	Ne3s23p5	2P°3/2	3p43P2	11470	160	L8672c99
98	CfLXXXIII	82	Californium	S	Ne3s23p4	3P2	3p32P°3/2	11650	170	L8672c99
98	CfLXXXIV	83	Californium	P	Ne3s23p3	2P°3/2	3p23P0	11820	190	L8672c99
98	CfLXXXV	84	Californium	Si	Ne3s23p2	3P0	3p2P°1/2	13450	200	L8672c99
98	CfLXXXVI	85	Californium	Al	Ne3s23p	2P°1/2	3s21S0	13660	220	L8672c99
98	CfLXXXVII	86	Californium	Mg	Ne3s2	1S0	3s2S1/2	14080	240	L8672c99
98	CfLXXXVIII	87	Californium	Na	Ne3s	2S1/2	2p61S0	14280	250	L8672c99
98	CfLXXXIX	88	Californium	Ne	1s22s22p6	1S0	2p52P°3/2	29000	300	L8672c99
98	CfXC	89	Californium	F	1s22s22p5	2P°3/2	2p43P2	29500	300	L8672c99
98	CfXCI	90	Californium	O	1s22s22p4	3P2	2p21/22p3/20,3/2°3/2	30000	300	L8672c99
98	CfXCII	91	Californium	N	1s22s22p3	0,3/2°3/2	2p23P0	30500	300	L8672c99
98	CfXCIII	92	Californium	C	1s22s22p2	3P0	2p2P°1/2	36500	400	L8672c99
98	CfXCIV	93	Californium	B	1s22s22p	2P°1/2	2s21S0	37100	400	L8672c99
98	CfXCV	94	Californium	Be	1s22s2	1S0	2s2S1/2	37900	400	L8672c99
98	CfXCVI	95	Californium	Li	1s22s	2S1/2	1s21S0	38443.5	1.0	L16264c99
98	CfXCVII	96	Californium	He	1s2	1S0	1s2S1/2	150579.3	1.4	L10054
98	CfXCVIII	97	Californium	H	1s	2S1/2		153124	5	L7188
99	EsI	0	Einsteinium	Es	Rn5f117s2	4I°15/2	5f117s5I°8	6.36758	0.00025	L7765
99	EsII	1	Einsteinium	Cf	Rn5f117s	5I°8	5f114I°15/2	12.2	0.4	L13741c99
99	EsIII	2	Einsteinium	Bk	Rn5f11	4I°15/2	5f105I8	22.7	0.4	L13741c99
99	EsIV	3	Einsteinium	Cm	Rn5f10	5I8	5f96H°15/2	38.8	0.4	L13741c99
99	EsV	4	Einsteinium	Am	Rn5f9	6H°15/2	5f87F6	54.1	1.9	L8672c99
99	EsVI	5	Einsteinium	Pu	Rn5f8	7F6	5f78S°7/2	71.0	2.0	L8672c99
99	EsVII	6	Einsteinium	Np	Rn5f7	8S°7/2	5f67F0	97.0	2.0	L8672c99
99	EsVIII	7	Einsteinium	U	Rn5f6	7F0	5f56H°5/2	112.9	2.1	L8672c99
99	EsIX	8	Einsteinium	Pa	Rn5f5	6H°5/2	5f45I4	137.0	2.2	L8672c99
99	EsX	9	Einsteinium	Th	Rn5f4	5I4	5f76p2	157	7	L582
99	EsXI	10	Einsteinium	Ac	Hg5f76p2	°	5f66p2	180	9	L582
99	EsXII	11	Einsteinium	Ra	Hg5f66p2		5f56p2°	206	10	L582
99	EsXIII	12	Einsteinium	Fr	Hg5f56p2	°	5f46p2	231	11	L582
99	EsXIV	13	Einsteinium	Rn	Hg5f46p2		5f46p°	252	12	L582
99	EsXV	14	Einsteinium	At	Hg5f46p	°	5f4	270	14	L582
99	EsXVI	15	Einsteinium	Po	Hg5f4		5f3°	294	15	L582
99	EsXVII	16	Einsteinium	Bi	Hg5f3	°	5f2	317	16	L582
99	EsXVIII	17	Einsteinium	Pb	Hg5f2		5f2F°5/2	342	17	L582
99	EsXIX	18	Einsteinium	Tl	Hg5f	2F°5/2	6s21S0	367	19	L582
99	EsXX	19	Einsteinium	Hg	Xe4f145d106s2	1S0	6s2S1/2	398	4	L8672c99
99	EsXXI	20	Einsteinium	Au	Xe4f145d106s	2S1/2	5d101S0	421	4	L8672c99
99	EsXXII	21	Einsteinium	Pt	Xe4f145d10	1S0	5d92D5/2	576	4	L8672c99
99	EsXXIII	22	Einsteinium	Ir	Xe4f145d9	2D5/2	5d83F4	606	4	L8672c99
99	EsXXIV	23	Einsteinium	Os	Xe4f145d8	3F4	5d74F9/2	638	4	L8672c99
99	EsXXV	24	Einsteinium	Re	Xe4f145d7	4F9/2	5d65D4	672	4	L8672c99
99	EsXXVI	25	Einsteinium	W	Xe4f145d6	5D4	5d56S5/2	705	4	L8672c99
99	EsXXVII	26	Einsteinium	Ta	Xe4f145d5	6S5/2	5d45D0	738	4	L8672c99
99	EsXXVIII	27	Einsteinium	Hf	Xe4f145d4	5D0	5d34F3/2	790	4	L8672c99
99	EsXXIX	28	Einsteinium	Lu	Xe4f145d3	4F3/2	5d23F2	824	4	L8672c99
99	EsXXX	29	Einsteinium	Yb	Xe4f145d2	3F2	5d2D3/2	861	4	L8672c99
99	EsXXXI	30	Einsteinium	Tm	Xe4f145d	2D3/2	4f141S0	895	4	L8672c99
99	EsXXXII	31	Einsteinium	Er	Xe4f14	1S0	4f145p52P°3/2	1060	50	L582
99	EsXXXIII	32	Einsteinium	Ho	Cd4f145p5	2P°3/2	4f145p43P2	1100	50	L582
99	EsXXXIV	33	Einsteinium	Dy	Cd4f145p4	3P2	4f145p32P°3/2	1140	60	L582
99	EsXXXV	34	Einsteinium	Tb	Cd4f145p3	2P°3/2	4f145p23P0	1180	60	L582
99	EsXXXVI	35	Einsteinium	Gd	Cd4f145p2	3P0	4f145p2P°1/2	1310	70	L582
99	EsXXXVII	36	Einsteinium	Eu	Cd4f145p	2P°1/2	4f141S0	1360	70	L582
99	EsXXXVIII	37	Einsteinium	Sm	Cd4f14	1S0	4f145s2S1/2	1480	70	L582
99	EsXXXIX	38	Einsteinium	Pm	Kr4d104f145s	2S1/2	4f141S0	1530	80	L582
99	EsXL	39	Einsteinium	Nd	Kr4d104f14	1S0	4f132F°7/2	1690	80	L582
99	EsXLI	40	Einsteinium	Pr	Kr4d104f13	2F°7/2	4f12	1780	90	L582
99	EsXLII	41	Einsteinium	Ce	Kr4d104f12		4f114I°15/2	1870	90	L582
99	EsXLIII	42	Einsteinium	La	Kr4d104f11	4I°15/2	4f105I8	1950	100	L582
99	EsXLIV	43	Einsteinium	Ba	Kr4d104f10	5I8	4f96H°15/2	2040	100	L582
99	EsXLV	44	Einsteinium	Cs	Kr4d104f9	6H°15/2	4f87F6	2130	110	L582
99	EsXLVI	45	Einsteinium	Xe	Kr4d104f8	7F6	4f78S°7/2	2220	110	L582
99	EsXLVII	46	Einsteinium	I	Kr4d104f7	8S°7/2	4f67F0	2300	120	L582
99	EsXLVIII	47	Einsteinium	Te	Kr4d104f6	7F0	4f56H°5/2	2410	120	L582
99	EsXLIX	48	Einsteinium	Sb	Kr4d104f5	6H°5/2	4f45I4	2490	120	L582
99	EsL	49	Einsteinium	Sn	Kr4d104f4	5I4	4f34I°9/2	2580	120	L582
99	EsLI	50	Einsteinium	In	Kr4d104f3	4I°9/2	4f23H4	2680	140	L582
99	EsLII	51	Einsteinium	Cd	Kr4d104f2	3H4	4f2F°5/2	2760	140	L582
99	EsLIII	52	Einsteinium	Ag	Kr4d104f	2F°5/2	4d101S0	2850	140	L582
99	EsLIV	53	Einsteinium	Pd	Kr4d10	1S0	4d92D5/2	3294	5	L8672c99
99	EsLV	54	Einsteinium	Rh	Kr4d9	2D5/2	4d83F4	3370	5	L8672c99
99	EsLVI	55	Einsteinium	Ru	Kr4d8	3F4	4d74F9/2	3449	5	L8672c99
99	EsLVII	56	Einsteinium	Tc	Kr4d7	4F9/2	4d65D4	3535	5	L8672c99
99	EsLVIII	57	Einsteinium	Mo	Kr4d6	5D4	4d55/2	3616	6	L8672c99
99	EsLIX	58	Einsteinium	Nb	Kr4d5	5/2	4d45D0	3694	6	L8672c99
99	EsLX	59	Einsteinium	Zr	Kr4d4	5D0	4d34F3/2	3866	7	L8672c99
99	EsLXI	60	Einsteinium	Y	Kr4d3	4F3/2	4d23F2	3947	10	L8672c99
99	EsLXII	61	Einsteinium	Sr	Kr4d2	3F2	4d2D3/2	4038	12	L8672c99
99	EsLXIII	62	Einsteinium	Rb	Kr4d	2D3/2	4p61S0	4120	15	L8672c99
99	EsLXIV	63	Einsteinium	Kr	Ar3d104s24p6	1S0	4p52P°3/2	4456	19	L8672c99
99	EsLXV	64	Einsteinium	Br	Ar3d104s24p5	2P°3/2	4p43P2	4537	24	L8672c99
99	EsLXVI	65	Einsteinium	Se	Ar3d104s24p4	3P2	4p3°3/2	4620	30	L8672c99
99	EsLXVII	66	Einsteinium	As	Ar3d104s24p3	°3/2	4p23P0	4700	40	L8672c99
99	EsLXVIII	67	Einsteinium	Ge	Ar3d104s24p2	3P0	4p2P°1/2	5260	40	L8672c99
99	EsLXIX	68	Einsteinium	Ga	Ar3d104s24p	2P°1/2	4s21S0	5350	50	L8672c99
99	EsLXX	69	Einsteinium	Zn	Ar3d104s2	1S0	4s2S1/2	5600	50	L8672c99
99	EsLXXI	70	Einsteinium	Cu	Ar3d104s	2S1/2	3d101S0	5690	60	L8672c99
99	EsLXXII	71	Einsteinium	Ni	Ar3d10	1S0	3d92D5/2	8960	60	L8672c99
99	EsLXXIII	72	Einsteinium	Co	Ar3d9	2D5/2	3d83F4	9140	70	L8672c99
99	EsLXXIV	73	Einsteinium	Fe	Ar3d8	3F4	3d74F9/2	9330	90	L8672c99
99	EsLXXV	74	Einsteinium	Mn	Ar3d7	4F9/2	3d64	9530	90	L8672c99
99	EsLXXVI	75	Einsteinium	Cr	Ar3d6	4	3d55/2	9720	100	L8672c99
99	EsLXXVII	76	Einsteinium	V	Ar3d5	5/2	3d45D0	9910	110	L8672c99
99	EsLXXVIII	77	Einsteinium	Ti	Ar3d4	5D0	3d34F3/2	10400	120	L8672c99
99	EsLXXIX	78	Einsteinium	Sc	Ar3d3	4F3/2	3d23F2	10590	120	L8672c99
99	EsLXXX	79	Einsteinium	Ca	Ar3d2	3F2	3d2D3/2	10810	140	L8672c99
99	EsLXXXI	80	Einsteinium	K	Ar3d	2D3/2	3p61S0	11010	150	L8672c99
99	EsLXXXII	81	Einsteinium	Ar	Ne3s23p6	1S0	3p52P°3/2	11570	160	L8672c99
99	EsLXXXIII	82	Einsteinium	Cl	Ne3s23p5	2P°3/2	3p43P2	11740	170	L8672c99
99	EsLXXXIV	83	Einsteinium	S	Ne3s23p4	3P2	3p32P°3/2	11930	190	L8672c99
99	EsLXXXV	84	Einsteinium	P	Ne3s23p3	2P°3/2	3p23P0	12110	200	L8672c99
99	EsLXXXVI	85	Einsteinium	Si	Ne3s23p2	3P0	3p2P°1/2	13810	220	L8672c99
99	EsLXXXVII	86	Einsteinium	Al	Ne3s23p	2P°1/2	3s21S0	14030	240	L8672c99
99	EsLXXXVIII	87	Einsteinium	Mg	Ne3s2	1S0	3s2S1/2	14460	250	L8672c99
99	EsLXXXIX	88	Einsteinium	Na	Ne3s	2S1/2	2p61S0	14700	300	L8672c99
99	EsXC	89	Einsteinium	Ne	1s22s22p6	1S0	2p52P°3/2	29700	300	L8672c99
